EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,DOB,PerformanceScore
3219,Luisa,Monterro,20-Sep-19,,Production Technician II,Kelly Hudson,luisa.monterro@bilearner.com,16-08-2000,Fully Meets
3220,Sandy,Mckenna,24-Jul-23,,Production Technician I,Brittney Collins,sandy.mckenna@bilearner.com,11-10-1980,Fully Meets
3221,Savanah,Baker,05-Jul-23,,Production Technician I,Felicia Williams,savanah.baker@bilearner.com,31-12-1945,Fully Meets
3222,Gloria,Small,11-Jan-21,,Production Technician I,Andrea Welch,gloria.small@bilearner.com,14-08-1990,Fully Meets
3223,Alisa,Aguirre,06-Nov-22,,Production Technician I,Jennifer Lopez,alisa.aguirre@bilearner.com,12-10-1952,Fully Meets
3224,Sterling,Davila,03-Apr-23,,Production Technician I,Dawn Schultz,sterling.davila@bilearner.com,06-02-1970,Fully Meets
3225,Saniya,Bradley,07-Jun-21,23-Jun-23,Production Technician I,Emily Rodriguez,saniya.bradley@bilearner.com,29-07-1977,Fully Meets
3226,Drake,Ashley,20-Jan-19,,Production Technician I,James Hamilton,drake.ashley@bilearner.com,31-12-1988,Fully Meets
3227,Rosemary,Manning,20-Nov-21,06-Jun-22,Production Technician I,Michelle Kramer,rosemary.manning@bilearner.com,08-07-1969,Fully Meets
3228,Adrianna,Johnston,27-May-19,18-Aug-22,Production Technician I,Melissa Bennett,adrianna.johnston@bilearner.com,03-06-1946,Fully Meets
3229,Ruby,Bean,18-Dec-22,,Production Technician I,Bruce West,ruby.bean@bilearner.com,18-12-1945,Fully Meets
3230,Annalise,Avila,13-May-21,13-Jul-23,Production Technician I,Patricia Lee,annalise.avila@bilearner.com,20-04-1991,Fully Meets
3231,Carley,Irwin,24-May-21,,Production Technician I,Peter Smith,carley.irwin@bilearner.com,14-05-1997,Exceeds
3232,Makenzie,Mercer,06-Oct-21,19-May-22,Production Technician I,Carlos Miller,makenzie.mercer@bilearner.com,18-11-1974,Fully Meets
3233,Julia,Vargas,22-Aug-20,26-Aug-20,Production Technician I,Jim Mccormick,julia.vargas@bilearner.com,08-02-1969,Fully Meets
3234,Parker,Harrison,23-Aug-21,,Production Technician I,Catherine Harris,parker.harrison@bilearner.com,25-04-1959,Fully Meets
3235,Emmett,York,23-Dec-21,17-Oct-22,Production Technician I,Jeffrey Webb,emmett.york@bilearner.com,01-08-1963,Fully Meets
3236,Landin,Walton,24-Jan-22,27-Mar-22,Production Technician II,James Williamson,landin.walton@bilearner.com,04-06-1979,Fully Meets
3237,Landon,Mayo,21-Nov-22,,Production Technician II,Samantha David,landon.mayo@bilearner.com,08-12-1987,Fully Meets
3238,Abby,Estes,04-Dec-18,01-Jul-22,Production Technician II,Anne Gomez,abby.estes@bilearner.com,04-09-2000,Fully Meets
3239,Rachael,Pena,02-Jun-19,,Production Technician II,Brenda Chandler,rachael.pena@bilearner.com,19-07-1992,Fully Meets
3240,Kyan,Fritz,12-Aug-18,05-Jul-19,Production Technician II,Taylor Kim,kyan.fritz@bilearner.com,05-03-1980,Fully Meets
3241,Lana,Vega,15-May-22,,Production Technician II,Jessica Lawson,lana.vega@bilearner.com,11-12-1947,Fully Meets
3242,Alma,Fischer,23-Nov-21,21-Apr-22,Production Technician I,Krista Hernandez,alma.fischer@bilearner.com,13-04-1955,Fully Meets
3243,Harley,Peterson,13-Dec-20,,Production Technician I,Danielle Collins,harley.peterson@bilearner.com,08-02-1955,Fully Meets
3244,Kade,Stokes,28-Jul-21,,Production Technician I,Mary Hines,kade.stokes@bilearner.com,17-12-1948,Fully Meets
3245,Leonel,Tanner,07-Jun-19,30-Dec-21,Production Technician I,Mrs. Vickie Barber,leonel.tanner@bilearner.com,10-04-1948,Fully Meets
3246,Natalia,Burns,12-Jun-19,25-May-21,Production Technician I,Barry Hernandez,natalia.burns@bilearner.com,15-04-1988,Fully Meets
3247,Hailee,Raymond,20-Apr-23,06-Aug-23,Production Technician I,Glenn Kelly,hailee.raymond@bilearner.com,18-07-1943,Fully Meets
3248,Micah,Douglas,07-Aug-18,19-Jul-23,Production Technician I,Amy Reeves,micah.douglas@bilearner.com,18-03-1967,Fully Meets
3249,Kaley,Pollard,06-Dec-18,,Production Technician I,Mark Rodriguez,kaley.pollard@bilearner.com,18-01-1948,Fully Meets
3250,Seth,Fletcher,25-Mar-21,,Production Technician I,Shawn Wallace,seth.fletcher@bilearner.com,11-06-1997,Fully Meets
3251,Elliana,Thomas,15-Feb-19,25-Apr-19,Production Technician I,Natalie Cox,elliana.thomas@bilearner.com,12-04-1956,Fully Meets
3252,Edward,Chung,14-Mar-23,,Production Technician I,Sarah Cannon,edward.chung@bilearner.com,02-11-1993,PIP
3253,Tessa,Estes,01-Sep-19,01-Jun-21,Production Technician I,Terrance Pitts,tessa.estes@bilearner.com,15-05-1993,Fully Meets
3254,Charlie,Carson,23-Feb-21,13-Jul-22,Production Technician I,Samantha Gilbert,charlie.carson@bilearner.com,20-08-1989,Fully Meets
3255,Lawson,Zuniga,22-Mar-23,,Production Technician I,Natalie Lang,lawson.zuniga@bilearner.com,06-05-1961,Fully Meets
3256,Coleman,Huffman,24-Jan-19,,Production Technician I,Kelsey Calhoun DDS,coleman.huffman@bilearner.com,15-11-1954,Fully Meets
3257,Sanaa,Reilly,19-Nov-20,,Production Technician II,Jeffrey Terry,sanaa.reilly@bilearner.com,10-04-1986,Fully Meets
3258,Slade,Randolph,15-Feb-23,,Production Technician II,David Vargas,slade.randolph@bilearner.com,23-05-1971,Fully Meets
3259,Dania,Hale,09-May-22,10-Jun-22,Production Technician II,Matthew York,dania.hale@bilearner.com,25-11-1946,Fully Meets
3260,Roland,Orozco,06-Oct-21,,Production Technician II,Michael Mathews,roland.orozco@bilearner.com,17-06-1992,Fully Meets
3261,Kaylen,Fisher,17-Jan-21,25-Jun-23,Production Technician II,Philip Jackson,kaylen.fisher@bilearner.com,01-03-1948,Fully Meets
3262,Kasey,Preston,22-Mar-22,,Production Technician II,Samantha Williams,kasey.preston@bilearner.com,27-01-1984,PIP
3263,Cruz,Davila,20-Apr-22,30-Apr-23,Production Technician I,Renee Jones DVM,cruz.davila@bilearner.com,14-04-1990,PIP
3264,Alani,Phillips,31-Dec-21,10-May-23,Production Technician I,Jim Melton,alani.phillips@bilearner.com,09-06-1950,Fully Meets
3265,Giovanni,Klein,31-Oct-18,,Production Technician I,Anna Hogan,giovanni.klein@bilearner.com,23-01-1993,Fully Meets
3266,Max,Mahoney,24-Jul-20,,Production Technician I,Andrew Garcia,max.mahoney@bilearner.com,23-08-1996,Fully Meets
3267,Perla,Terry,12-Dec-19,17-Jan-20,Production Technician I,Lindsey Aguilar,perla.terry@bilearner.com,07-11-1963,Fully Meets
3268,Makai,Ochoa,22-Jun-23,,Production Technician I,Terry Andrade,makai.ochoa@bilearner.com,21-08-1962,Fully Meets
3269,Caiden,Hogan,20-Jun-21,,Production Technician I,Amanda Ball,caiden.hogan@bilearner.com,08-04-2000,Fully Meets
3270,Brandon,Dickerson,31-Oct-19,,Production Technician I,Christina Nguyen,brandon.dickerson@bilearner.com,09-04-1958,Fully Meets
3271,Taryn,Snow,02-Jul-19,26-Nov-22,Production Technician I,Kenneth Bender,taryn.snow@bilearner.com,29-04-1970,Fully Meets
3272,Monserrat,Cooke,10-Feb-23,,Production Technician I,Natasha Mathews,monserrat.cooke@bilearner.com,22-08-1959,Fully Meets
3273,Zaria,Mcintosh,16-Sep-22,,Production Technician I,Tonya Jones,zaria.mcintosh@bilearner.com,08-12-1998,Fully Meets
3274,Arely,May,21-Jan-20,29-Jul-20,Production Technician I,Anthony Bass,arely.may@bilearner.com,28-06-1965,PIP
3275,Gina,Kent,16-Nov-22,,Production Technician I,Erin Lloyd,gina.kent@bilearner.com,31-12-1991,PIP
3276,Catherine,Anthony,25-Jan-21,,Production Technician I,Joshua Lee,catherine.anthony@bilearner.com,20-11-1996,Fully Meets
3277,Wade,Beltran,16-Jun-23,24-Jun-23,Production Technician II,Darlene Garcia,wade.beltran@bilearner.com,21-05-1980,Fully Meets
3278,Mina,Bryant,08-Sep-20,17-Oct-21,Production Technician II,Angela Griffin MD,mina.bryant@bilearner.com,15-11-1944,Fully Meets
3279,Jonas,Everett,23-Jan-19,24-Nov-20,Production Technician II,Katrina Davis,jonas.everett@bilearner.com,31-01-1994,Fully Meets
3280,Makaila,Pham,29-May-23,23-Jul-23,Production Technician II,Tamara Bailey,makaila.pham@bilearner.com,09-07-1983,Fully Meets
3281,Gloria,Rose,16-Aug-19,,Production Technician II,Thomas Jones,gloria.rose@bilearner.com,23-07-1954,Fully Meets
3282,Rebekah,Carpenter,04-Jun-20,,Production Technician II,Stephanie Lewis,rebekah.carpenter@bilearner.com,23-06-1978,Fully Meets
3283,Iris,Reynolds,21-Jul-20,,Production Technician II,Vanessa Garrison,iris.reynolds@bilearner.com,13-08-1988,Fully Meets
3284,Kennedi,Howell,21-Aug-22,29-Mar-23,Production Technician I,Jonathan Franco,kennedi.howell@bilearner.com,17-10-1948,Fully Meets
3285,Rashad,Sutton,16-Jul-21,12-Jun-23,Production Technician I,Mark Mills,rashad.sutton@bilearner.com,15-01-1954,PIP
3286,Regan,Conrad,06-Nov-19,,Production Technician I,Kristina Hawkins,regan.conrad@bilearner.com,15-08-1970,PIP
3287,Litzy,Arias,01-Jan-21,,Production Technician I,Bobby Parker,litzy.arias@bilearner.com,10-06-1979,Fully Meets
3288,Eden,Silva,24-Sep-19,,Production Technician I,Mark Bolton,eden.silva@bilearner.com,16-12-1967,Fully Meets
3289,Kinley,Serrano,17-May-20,,Production Technician I,Mr. Aaron Mcclain,kinley.serrano@bilearner.com,06-11-1980,Fully Meets
3290,Jaiden,Middleton,07-Aug-18,,Production Technician I,Jeffery Baker,jaiden.middleton@bilearner.com,07-12-1995,Fully Meets
3291,Shamar,Serrano,01-Aug-23,,Production Technician I,Dustin Hoffman,shamar.serrano@bilearner.com,09-08-1957,Fully Meets
3292,Nadia,Romero,12-Jan-19,09-Jan-20,Production Technician I,Connor Wallace,nadia.romero@bilearner.com,13-05-1946,Fully Meets
3293,Lillianna,Hill,09-Apr-21,29-Nov-22,Production Technician I,Cindy Ruiz,lillianna.hill@bilearner.com,01-09-1967,Fully Meets
3294,Brent,Henry,04-Jun-22,24-Dec-22,Production Technician I,Regina Dickerson,brent.henry@bilearner.com,06-06-1965,Fully Meets
3295,Emmanuel,Perkins,31-May-19,,Production Technician I,Joshua Wilson,emmanuel.perkins@bilearner.com,18-11-1954,Fully Meets
3296,Isis,Brooks,07-Jan-19,08-Oct-19,Production Technician I,Michael Palmer,isis.brooks@bilearner.com,07-10-1947,PIP
3297,Axel,Dunlap,18-Jul-20,20-Apr-21,Production Technician I,Bryan Beasley,axel.dunlap@bilearner.com,12-10-1955,Fully Meets
3298,Tatum,Petty,19-Nov-20,21-May-21,Production Technician II,Sarah Escobar,tatum.petty@bilearner.com,10-03-1996,Fully Meets
3299,Devyn,Pace,10-Nov-22,,Production Technician II,Tabitha Cunningham,devyn.pace@bilearner.com,10-06-1975,Fully Meets
3300,Rosemary,Becker,25-Mar-21,08-May-22,Production Technician II,Mr. Gregory Mullins MD,rosemary.becker@bilearner.com,27-11-1946,Fully Meets
3301,Amiah,Sweeney,13-May-19,13-Aug-22,Production Technician II,Michael Clark,amiah.sweeney@bilearner.com,27-08-1997,Fully Meets
3302,Maya,Mccoy,07-Jun-19,06-Nov-22,Production Technician II,Shawn Johnson,maya.mccoy@bilearner.com,25-07-1943,Fully Meets
3303,Ty,Page,18-Feb-23,,Production Technician II,Kathy York,ty.page@bilearner.com,11-11-1981,Fully Meets
3304,Destiney,Kirby,02-Apr-19,,Production Technician II,Cynthia Morgan,destiney.kirby@bilearner.com,07-12-1984,Fully Meets
3305,Jace,Galloway,30-Nov-20,23-Oct-22,Production Technician I,Alex Lopez,jace.galloway@bilearner.com,09-07-1992,Fully Meets
3306,Justice,Guerra,24-Sep-22,27-Oct-22,Production Technician I,Angela Terry,justice.guerra@bilearner.com,31-03-1992,PIP
3307,Quincy,Cardenas,21-Jun-19,,Production Technician I,Henry Armstrong Jr.,quincy.cardenas@bilearner.com,18-10-1978,Fully Meets
3308,Alyvia,Mitchell,10-Jun-22,,Production Technician I,Mary Kent,alyvia.mitchell@bilearner.com,22-11-1998,Fully Meets
3309,Lillie,Potter,18-Oct-20,,Production Technician I,Kelly Brown,lillie.potter@bilearner.com,17-04-2000,Fully Meets
3310,George,Fritz,02-Feb-22,04-Feb-23,Production Technician I,Sheryl Austin,george.fritz@bilearner.com,25-07-1975,Fully Meets
3311,William,Avila,17-Jun-21,03-Dec-21,Production Technician I,Christina Kennedy,william.avila@bilearner.com,12-03-1974,Fully Meets
3312,Saniya,Mosley,01-Dec-18,,Production Technician I,Sara Grimes,saniya.mosley@bilearner.com,30-04-1946,Fully Meets
3313,Aimee,Davila,09-May-21,,Production Technician I,Teresa George,aimee.davila@bilearner.com,16-02-1976,Fully Meets
3314,German,Hobbs,01-Jan-19,,Production Technician I,Shelly Turner,german.hobbs@bilearner.com,24-09-1955,Fully Meets
3315,Amy,Pace,13-Oct-18,18-Mar-20,Production Technician I,Crystal Richmond,amy.pace@bilearner.com,15-04-1957,Fully Meets
3316,Bronson,Houston,25-Apr-20,13-Dec-22,Production Technician I,Theresa Holmes,bronson.houston@bilearner.com,11-11-1975,Fully Meets
3317,Shyann,Hurst,17-Mar-22,,Production Technician I,Amanda Weiss,shyann.hurst@bilearner.com,08-04-1983,Fully Meets
3318,Maddison,Dixon,18-Nov-19,10-Feb-22,Production Technician I,Thomas Figueroa,maddison.dixon@bilearner.com,08-12-1996,Fully Meets
3319,Madelynn,Murillo,09-Oct-19,,Production Technician II,Bradley Snyder,madelynn.murillo@bilearner.com,25-01-1963,Fully Meets
3320,Zachery,Moreno,18-May-20,,Production Technician II,Dennis Richards,zachery.moreno@bilearner.com,06-07-1969,Fully Meets
3321,Tatum,Terrell,17-Feb-19,,Production Technician II,Eric Aguilar,tatum.terrell@bilearner.com,11-01-1986,Fully Meets
3322,Roland,Berg,31-Jul-20,27-Sep-22,Production Technician II,Kathleen Bowen,roland.berg@bilearner.com,09-10-1943,Fully Meets
3323,Lilliana,Cowan,17-Jun-23,13-Jul-23,Production Technician II,Chloe Berg,lilliana.cowan@bilearner.com,04-06-1962,Fully Meets
3324,Beatrice,Vance,30-Jun-19,24-Jul-22,Production Technician II,Anna Martinez,beatrice.vance@bilearner.com,04-11-1952,PIP
3325,Andrea,Khan,13-Jul-21,11-Mar-22,Production Technician II,Christopher Blankenship,andrea.khan@bilearner.com,14-10-1993,Fully Meets
3326,Keagan,Vaughan,14-Jan-22,,Production Technician I,Jackson Baird,keagan.vaughan@bilearner.com,03-09-1941,Fully Meets
3327,Selah,Ibarra,01-Jan-20,,Production Technician I,Randy Wright,selah.ibarra@bilearner.com,27-04-1979,Fully Meets
3328,Braylen,Cruz,24-Oct-20,11-Apr-23,Production Technician I,Pamela Carter,braylen.cruz@bilearner.com,06-02-1961,Fully Meets
3329,Gabriel,Smith,24-Oct-20,,Production Technician I,Robert Rogers,gabriel.smith@bilearner.com,08-10-1978,Fully Meets
3330,Esther,Willis,09-Aug-20,,Production Technician I,Michele Black,esther.willis@bilearner.com,19-03-1976,Fully Meets
3331,Sydney,Chang,24-Mar-19,16-Oct-20,Production Technician I,Stephanie Pierce,sydney.chang@bilearner.com,06-11-1963,Fully Meets
3332,Will,Morse,29-Oct-22,,Production Technician I,Rebecca Moreno,will.morse@bilearner.com,06-03-1961,Fully Meets
3333,Yael,Sexton,16-May-23,,Production Technician I,Jason Brady,yael.sexton@bilearner.com,29-10-1992,Fully Meets
3334,Brendon,Ryan,30-May-23,,Production Technician I,Jonathan Miller,brendon.ryan@bilearner.com,19-05-1989,Fully Meets
3335,Abbigail,Solis,28-Jun-19,16-Dec-21,Production Technician I,Mary Rivera,abbigail.solis@bilearner.com,07-04-1992,Fully Meets
3336,Sincere,Preston,25-Mar-23,17-May-23,Production Technician I,Eric Huber,sincere.preston@bilearner.com,21-06-1979,Fully Meets
3337,Jorge,Pineda,26-Aug-22,,Production Technician I,Michael Avery,jorge.pineda@bilearner.com,29-01-1973,Fully Meets
3338,Aspen,Underwood,15-Nov-19,,Production Technician I,David Spears,aspen.underwood@bilearner.com,05-03-1950,Fully Meets
3339,Alyson,Hickman,22-Aug-21,,Production Technician I,Matthew Lyons,alyson.hickman@bilearner.com,11-12-1951,Fully Meets
3340,Mina,Hancock,29-Nov-22,,Production Technician I,Jamie Murray,mina.hancock@bilearner.com,10-05-1961,Fully Meets
3341,Konner,Sheppard,15-Oct-22,25-Jan-23,Production Technician II,Paul Watson,konner.sheppard@bilearner.com,28-01-1955,Fully Meets
3342,London,Nunez,31-Jul-21,,Production Technician II,Mrs. Danielle Sanchez,london.nunez@bilearner.com,17-02-2000,Fully Meets
3343,Seth,Huff,21-Feb-22,26-May-23,Production Technician II,Kari Walker,seth.huff@bilearner.com,25-11-1965,Fully Meets
3344,Justine,Villanueva,29-Aug-21,,Production Technician II,Samantha Green,justine.villanueva@bilearner.com,12-03-1958,Fully Meets
3345,Moshe,Anderson,13-Dec-21,29-Jan-23,Production Technician II,Michael Spencer,moshe.anderson@bilearner.com,09-04-1981,Fully Meets
3346,Kadyn,Bush,30-Mar-21,12-Feb-22,Production Technician II,Juan Cooper,kadyn.bush@bilearner.com,07-04-1957,Fully Meets
3347,Ahmed,Lindsey,02-Feb-21,13-May-22,Production Technician II,John Taylor,ahmed.lindsey@bilearner.com,22-08-1962,Fully Meets
3348,Ryder,Bray,31-Oct-19,,Production Technician II,Michael Austin,ryder.bray@bilearner.com,01-12-1987,Fully Meets
3349,Taylor,Bonilla,07-Nov-22,,Production Technician I,Sara Figueroa,taylor.bonilla@bilearner.com,27-02-1959,Fully Meets
3350,Jalen,Richmond,20-Nov-22,,Production Technician I,Samantha Butler,jalen.richmond@bilearner.com,07-01-1973,Fully Meets
3351,Kayden,Hill,15-Dec-21,06-Apr-22,Production Technician I,Amanda White,kayden.hill@bilearner.com,08-09-1974,Fully Meets
3352,Aubree,Mooney,22-Feb-23,,Production Technician I,Sarah Walker,aubree.mooney@bilearner.com,05-04-1986,Fully Meets
3353,Haven,Donaldson,29-Mar-20,,Production Technician I,Brent Davis,haven.donaldson@bilearner.com,11-06-1978,Fully Meets
3354,Neil,Dunn,09-Aug-21,16-Jun-23,Production Technician I,Michael Brown,neil.dunn@bilearner.com,21-04-1961,Fully Meets
3355,Darryl,Ponce,02-Jan-23,18-Jun-23,Production Technician I,Elizabeth Scott,darryl.ponce@bilearner.com,23-02-1991,Fully Meets
3356,Cade,Heath,10-Nov-18,,Production Technician I,Marco Stephenson,cade.heath@bilearner.com,14-08-1991,Needs Improvement
3357,Sidney,Hooper,30-Aug-22,,Production Technician I,Kevin Fitzgerald,sidney.hooper@bilearner.com,09-08-1942,Exceeds
3358,Johnathan,Mayo,30-Jul-21,03-Dec-22,Production Technician I,Jerry Williams,johnathan.mayo@bilearner.com,24-01-2000,Fully Meets
3359,Anika,Arroyo,29-Nov-20,,Production Technician I,James Ward,anika.arroyo@bilearner.com,08-02-1980,Exceeds
3360,Fatima,Kemp,24-Mar-21,,Production Technician I,Patrick Wood,fatima.kemp@bilearner.com,20-05-1974,Exceeds
3361,Lilianna,Conway,29-Dec-20,23-Feb-22,Production Technician I,Patrick Hart,lilianna.conway@bilearner.com,04-10-1943,Exceeds
3362,Tony,Cooke,02-Aug-21,,Production Technician I,Linda Gonzales,tony.cooke@bilearner.com,10-11-1967,Exceeds
3363,Trevor,Barry,30-Mar-22,,Production Technician I,Jack Branch,trevor.barry@bilearner.com,26-07-1957,Exceeds
3364,Marisa,Frank,05-Mar-21,07-Sep-21,Production Technician II,Courtney Chambers,marisa.frank@bilearner.com,05-06-1960,Exceeds
3365,Shania,Flores,02-Dec-20,,Production Technician II,Andre Pacheco,shania.flores@bilearner.com,27-06-1948,Fully Meets
3366,Andre,Allison,20-Jan-19,18-Jan-20,Production Technician II,Angela Fowler,andre.allison@bilearner.com,14-05-1976,Exceeds
3367,Destiny,Bright,30-May-20,01-Feb-22,Production Technician II,Patricia Doyle,destiny.bright@bilearner.com,16-10-1962,Exceeds
3368,Karli,Parks,14-Nov-19,14-May-23,Production Technician II,Benjamin Cook,karli.parks@bilearner.com,07-02-1990,Exceeds
3369,Mylie,Callahan,27-Jul-22,24-Mar-23,Production Technician II,Jeff Cabrera,mylie.callahan@bilearner.com,29-08-1950,Exceeds
3370,Jadiel,Dickson,20-Jun-22,,Production Technician II,Chris Burke,jadiel.dickson@bilearner.com,27-08-1958,Exceeds
3371,Aliya,Moss,20-Dec-22,22-Mar-23,Production Technician II,Keith Rasmussen,aliya.moss@bilearner.com,22-11-1970,Exceeds
3372,Kylie,Roman,14-Jan-23,14-Mar-23,Production Technician I,Tammy Small,kylie.roman@bilearner.com,27-05-1992,Fully Meets
3373,Karter,Thornton,22-Sep-18,,Production Technician I,Phillip Little,karter.thornton@bilearner.com,06-02-1989,Exceeds
3374,Ronald,Bullock,24-Sep-22,10-Mar-23,Production Technician I,Thomas Rios,ronald.bullock@bilearner.com,04-12-1999,Exceeds
3375,Sharon,Beltran,08-Jun-20,13-Jul-21,Production Technician I,Kathy Kelley,sharon.beltran@bilearner.com,20-09-1999,Exceeds
3376,Maren,Anderson,06-Jul-23,,Production Technician I,Christopher Sexton,maren.anderson@bilearner.com,11-11-1986,Exceeds
3377,Cruz,Ashley,24-Feb-20,13-May-23,Production Technician I,Evan Schultz,cruz.ashley@bilearner.com,06-09-1989,Exceeds
3378,Enzo,Carney,26-May-21,,Production Technician I,Joshua Burton,enzo.carney@bilearner.com,04-09-1993,Exceeds
3379,Marquis,Joseph,09-Apr-23,14-Jun-23,Production Technician I,Walter Henry,marquis.joseph@bilearner.com,23-06-1973,Exceeds
3380,Victor,Ibarra,27-Jun-23,,Production Technician I,Jonathan Richards,victor.ibarra@bilearner.com,19-12-1984,Exceeds
3381,Annabelle,Marquez,20-Dec-22,,Production Technician I,Kevin Escobar,annabelle.marquez@bilearner.com,29-11-1954,Exceeds
